rle,xup,yup,yxxup,xlo,ylo,yxxlo,alpha_te,beta_te,CL,CD,CM
0.006814688,0.412555313,0.051646797,-0.351207422,0.386391094,-0.058946016,0.593685547,-0.126411094,0.167300469,0.679900669,0.002834258,0.079956454
0.008174688,0.499195313,0.064226797,-0.436107422,0.314031094,-0.047166016,0.735065547,-0.103891094,0.134380469,0.999610163,0.008215604,0.171244583
0.008854688,0.369235313,0.070516797,-0.393657422,0.350211094,-0.064836016,0.805755547,-0.115151094,0.183760469,0.859127,0.022902052,0.148316836
0.007494688,0.455875313,0.057936797,-0.478557422,0.422571094,-0.053056016,0.664375547,-0.092631094,0.150840469,0.68851931,0.004202451,0.085765671
0.007834688,0.347575313,0.067371797,-0.372432422,0.332121094,-0.056001016,0.629030547,-0.109521094,0.175530469,0.877894477,0.02233487,0.146095392
0.009194688,0.434215313,0.054791797,-0.457332422,0.404481094,-0.067781016,0.770410547,-0.132041094,0.142610469,0.662765639,0.003640792,0.07396571
0.008514688,0.390895313,0.061081797,-0.414882422,0.368301094,-0.050111016,0.841100547,-0.098261094,0.191990469,0.844250285,0.01138524,0.123633937
0.007154688,0.477535313,0.073661797,-0.499782422,0.295941094,-0.061891016,0.699720547,-0.120781094,0.159070469,0.855894558,0.017474659,0.168613494
0.006984688,0.380065313,0.059509297,-0.446719922,0.323076094,-0.063363516,0.576013047,-0.101076094,0.179645469,0.623258366,0.006137704,0.074274839
0.008344688,0.466705313,0.072089297,-0.361819922,0.395436094,-0.051583516,0.717393047,-0.123596094,0.146725469,0.983108166,0.020095257,0.184572063
0.009024688,0.423385313,0.065799297,-0.489169922,0.431616094,-0.069253516,0.788083047,-0.112336094,0.196105469,0.678533911,0.006568706,0.086160372
0.007664688,0.510025313,0.053219297,-0.404269922,0.359256094,-0.057473516,0.646703047,-0.134856094,0.163185469,0.779676351,0.007109517,0.112478805
0.007324688,0.401725313,0.075234297,-0.425494922,0.413526094,-0.054528516,0.611358047,-0.117966094,0.171415469,0.891178962,0.026367336,0.161103279
0.008684688,0.488365313,0.062654297,-0.340594922,0.341166094,-0.066308516,0.752738047,-0.095446094,0.138495469,0.777789546,0.004176375,0.112031899
0.008004688,0.358405313,0.056364297,-0.467944922,0.304986094,-0.048638516,0.823428047,-0.129226094,0.187875469,0.893469363,0.014867967,0.139011934
0.006644688,0.445045313,0.068944297,-0.383044922,0.377346094,-0.060418516,0.682048047,-0.106706094,0.154955469,0.830842338,0.012734918,0.140097902
0.006602188,0.409847813,0.057543672,-0.497129297,0.338904844,-0.058577891,0.801337422,-0.122892344,0.186846719,0.765383647,0.006008204,0.111934658
0.007962188,0.496487813,0.070123672,-0.412229297,0.411264844,-0.070357891,0.659957422,-0.100372344,0.153926719,0.767330141,0.005310742,0.116369293
0.008642188,0.366527813,0.063833672,-0.454679297,0.375084844,-0.052687891,0.589267422,-0.134152344,0.170386719,0.849339791,0.017714046,0.130140891
0.007282188,0.453167813,0.051253672,-0.369779297,0.302724844,-0.064467891,0.730647422,-0.111632344,0.137466719,0.632865243,0.003912958,0.079675598
0.007622188,0.388187813,0.073268672,-0.475904297,0.393174844,-0.061522891,0.836682422,-0.094742344,0.195076719,0.814569858,0.022697504,0.136739427
0.008982188,0.474827813,0.060688672,-0.391004297,0.320814844,-0.049742891,0.695302422,-0.117262344,0.162156719,0.95648014,0.006827529,0.150365844
0.008302188,0.431507813,0.054398672,-0.433454297,0.356994844,-0.067412891,0.624612422,-0.106002344,0.178616719,0.593198896,0.002887578,0.065156333
0.006942188,0.518147813,0.066978672,-0.348554297,0.429354844,-0.055632891,0.765992422,-0.128522344,0.145696719,0.956613698,0.009415314,0.16345892
0.007112188,0.355697813,0.052826172,-0.401616797,0.402219844,-0.054160391,0.783664922,-0.103187344,0.190961719,0.683214703,0.005852362,0.075982221
0.008472188,0.442337813,0.065406172,-0.486516797,0.329859844,-0.065940391,0.642284922,-0.125707344,0.158041719,0.766404933,0.007433322,0.118871184
0.009152188,0.399017813,0.071696172,-0.359166797,0.293679844,-0.048270391,0.571594922,-0.091927344,0.174501719,0.935691136,0.023683862,0.168308033
0.007792188,0.485657813,0.059116172,-0.444066797,0.366039844,-0.060050391,0.712974922,-0.114447344,0.141581719,0.774127728,0.00481028,0.112903465
0.007452188,0.420677813,0.068551172,-0.422841797,0.311769844,-0.062995391,0.819009922,-0.131337344,0.182731719,0.891942912,0.018158628,0.165718007
0.008812188,0.507317813,0.055971172,-0.507741797,0.384129844,-0.051215391,0.677629922,-0.108817344,0.149811719,0.769724738,0.008472701,0.109095327
0.008132188,0.377357813,0.062261172,-0.380391797,0.420309844,-0.068885391,0.606939922,-0.120077344,0.166271719,0.654916065,0.008401265,0.076379385
0.006772188,0.463997813,0.074841172,-0.465291797,0.347949844,-0.057105391,0.748319922,-0.097557344,0.133351719,0.894550338,0.021475408,0.175632169
0.006687188,0.371942813,0.064619922,-0.428148047,0.307247344,-0.050479141,0.668793672,-0.107409844,0.139524219,0.862635309,0.018817159,0.142676457
0.008047188,0.458582813,0.052039922,-0.343248047,0.379607344,-0.062259141,0.810173672,-0.129929844,0.172444219,0.736013679,0.005055244,0.095571254
0.008727188,0.415262813,0.058329922,-0.470598047,0.415787344,-0.056369141,0.739483672,-0.096149844,0.155984219,0.693092104,0.002689257,0.075924862
0.007367188,0.501902813,0.070909922,-0.385698047,0.343427344,-0.068149141,0.598103672,-0.118669844,0.188904219,0.83891177,0.008551695,0.146910916
0.007707188,0.393602813,0.055184922,-0.449373047,0.433877344,-0.065204141,0.704138672,-0.124299844,0.147754219,0.620094063,0.002261632,0.060518092
0.009067188,0.480242813,0.067764922,-0.364473047,0.361517344,-0.053424141,0.845518672,-0.101779844,0.180674219,0.965375957,0.012039808,0.16802301
0.008387188,0.350282813,0.074054922,-0.491823047,0.325337344,-0.059314141,0.774828672,-0.113039844,0.164214219,0.917811731,0.033263437,0.172324741
0.007027188,0.436922813,0.061474922,-0.406923047,0.397697344,-0.047534141,0.633448672,-0.090519844,0.197134219,0.796886491,0.005790763,0.112059651
0.006857188,0.426092813,0.069337422,-0.375085547,0.370562344,-0.049006641,0.651121172,-0.115854844,0.143639219,0.942177881,0.020238308,0.171301711
0.008217188,0.512732813,0.056757422,-0.459985547,0.298202344,-0.060786641,0.792501172,-0.093334844,0.176559219,0.730221879,0.006372254,0.109271115
0.008897188,0.382772813,0.050467422,-0.417535547,0.334382344,-0.054896641,0.721811172,-0.127114844,0.160099219,0.745362854,0.005800764,0.090196845
0.007537188,0.469412813,0.063047422,-0.502435547,0.406742344,-0.066676641,0.580431172,-0.104594844,0.193019219,0.656859614,0.005222858,0.091472304
0.007197188,0.361112813,0.059902422,-0.353860547,0.352472344,-0.069621641,0.686466172,-0.098964844,0.135409219,0.631628671,0.00867413,0.076564346
0.008557188,0.447752813,0.072482422,-0.438760547,0.424832344,-0.057841641,0.827846172,-0.121484844,0.168329219,0.894448952,0.017944981,0.157519343
0.007877188,0.404432813,0.066192422,-0.396310547,0.388652344,-0.063731641,0.757156172,-0.110224844,0.151869219,0.775299581,0.012059019,0.11592825
0.006517188,0.491072813,0.053612422,-0.481210547,0.316292344,-0.051951641,0.615776172,-0.132744844,0.184789219,0.798317597,0.007728094,0.12297785
0.006506563,0.375327188,0.061180078,-0.386361328,0.381303281,-0.057197422,0.707452266,-0.128346406,0.182988906,0.818582764,0.013732797,0.124615829
0.007866563,0.461967188,0.073760078,-0.471261328,0.308943281,-0.068977422,0.566072266,-0.105826406,0.150068906,0.728526355,0.011534386,0.122559044
0.008546563,0.418647188,0.067470078,-0.343911328,0.345123281,-0.051307422,0.636762266,-0.117086406,0.166528906,0.935804264,0.017476565,0.162520144
0.007186563,0.505287188,0.054890078,-0.428811328,0.417483281,-0.063087422,0.778142266,-0.094566406,0.133608906,0.639478125,0.004130414,0.079692368
0.007526563,0.396987188,0.070615078,-0.407586328,0.327033281,-0.060142422,0.742797266,-0.111456406,0.191218906,0.870377016,0.021154696,0.156253567
0.008886563,0.483627188,0.058035078,-0.492486328,0.399393281,-0.048362422,0.601417266,-0.133976406,0.158298906,0.84870469,0.006472774,0.12010368
0.008206563,0.353667188,0.051745078,-0.365136328,0.363213281,-0.066032422,0.672107266,-0.100196406,0.174758906,0.57249577,0.0040114,0.053572968
0.006846563,0.440307188,0.064325078,-0.450036328,0.290853281,-0.054252422,0.813487266,-0.122716406,0.141838906,0.908510618,0.012939195,0.163136847
0.007016563,0.429477188,0.056462578,-0.503098828,0.317988281,-0.055724922,0.725124766,-0.097381406,0.195333906,0.709234277,0.004994719,0.098765137
0.008376563,0.516117188,0.069042578,-0.418198828,0.390348281,-0.067504922,0.583744766,-0.119901406,0.162413906,0.844839187,0.005269452,0.135629736
0.009056563,0.386157188,0.075332578,-0.460648828,0.426528281,-0.049834922,0.654434766,-0.108641406,0.178873906,0.893790784,0.02765636,0.153978119
0.007696563,0.472797188,0.062752578,-0.375748828,0.354168281,-0.061614922,0.795814766,-0.131161406,0.145953906,0.89085482,0.006264162,0.144141421
0.007356563,0.364497188,0.065897578,-0.481873828,0.408438281,-0.064559922,0.760469766,-0.114271406,0.187103906,0.723289093,0.015420421,0.1001907
0.008716563,0.451137188,0.053317578,-0.396973828,0.336078281,-0.052779922,0.619089766,-0.091751406,0.154183906,0.710999438,0.004445103,0.087076986
0.008036563,0.407817188,0.059607578,-0.439423828,0.299898281,-0.070449922,0.689779766,-0.125531406,0.170643906,0.635845923,0.003405334,0.07928068
0.006676563,0.494457188,0.072187578,-0.354523828,0.372258281,-0.058669922,0.831159766,-0.103011406,0.137723906,0.940996993,0.016730337,0.178776894
0.006761563,0.402402188,0.068256328,-0.370442578,0.422005781,-0.052043672,0.574908516,-0.090343906,0.135666406,0.795746268,0.014336617,0.117408535
0.008121563,0.489042188,0.055676328,-0.455342578,0.349645781,-0.063823672,0.716288516,-0.112863906,0.168586406,0.708147147,0.005735767,0.098813048
0.008801563,0.359082188,0.061966328,-0.412892578,0.313465781,-0.057933672,0.786978516,-0.101603906,0.152126406,0.794444893,0.014758435,0.11798342
0.007441563,0.445722188,0.074546328,-0.497792578,0.385825781,-0.069713672,0.645598516,-0.124123906,0.185046406,0.779911168,0.017366685,0.140583115
0.007781563,0.380742188,0.052531328,-0.349217578,0.295375781,-0.066768672,0.610253516,-0.118493906,0.143896406,0.566909991,0.002822103,0.056465927
0.009141563,0.467382188,0.065111328,-0.434117578,0.367735781,-0.054988672,0.751633516,-0.095973906,0.176816406,0.862021222,0.005997452,0.130694404
0.008461563,0.424062188,0.071401328,-0.391667578,0.403915781,-0.060878672,0.822323516,-0.129753906,0.160356406,0.898497593,0.019623385,0.158994411
0.007101563,0.510702188,0.058821328,-0.476567578,0.331555781,-0.049098672,0.680943516,-0.107233906,0.193276406,0.85648162,0.007730852,0.140180756
0.006931563,0.348252188,0.072973828,-0.444730078,0.358690781,-0.047626172,0.592581016,-0.132568906,0.148011406,1.022912978,0.036511154,0.20025071
0.008291563,0.434892188,0.060393828,-0.359830078,0.431050781,-0.059406172,0.733961016,-0.110048906,0.180931406,0.740581745,0.003972885,0.09162309
0.008971563,0.391572188,0.054103828,-0.487180078,0.394870781,-0.053516172,0.804651016,-0.121308906,0.164471406,0.747565644,0.004224751,0.085563517
0.007611563,0.478212188,0.066683828,-0.402280078,0.322510781,-0.065296172,0.663271016,-0.098788906,0.197391406,0.774487851,0.004955987,0.121826269
0.007271563,0.413232188,0.057248828,-0.465955078,0.376780781,-0.068241172,0.627926016,-0.104418906,0.139781406,0.587411327,0.002786688,0.065070849
0.008631563,0.499872188,0.069828828,-0.381055078,0.304420781,-0.056461172,0.769306016,-0.126938906,0.172701406,1.026685941,0.016400042,0.200466665
0.007951563,0.369912188,0.063538828,-0.508405078,0.340600781,-0.062351172,0.839996016,-0.093158906,0.156241406,0.716571186,0.012934831,0.10159839
0.006591563,0.456552188,0.050958828,-0.423505078,0.412960781,-0.050571172,0.698616016,-0.115678906,0.189161406,0.711589741,0.004494587,0.089179137
0.006634063,0.421354688,0.074153203,-0.479220703,0.302159531,-0.065664297,0.782560391,-0.110752656,0.153155156,0.80719068,0.021202824,0.151480592
0.007994063,0.507994688,0.061573203,-0.394320703,0.374519531,-0.053884297,0.641180391,-0.133272656,0.186075156,0.943009944,0.004564394,0.147437941
0.008674063,0.378034688,0.055283203,-0.436770703,0.410699531,-0.059774297,0.570490391,-0.099492656,0.136695156,0.600043564,0.00278358,0.05251013
0.007314063,0.464674688,0.067863203,-0.351870703,0.338339531,-0.047994297,0.711870391,-0.122012656,0.169615156,1.012294615,0.017494927,0.192155751
0.007654063,0.356374688,0.058428203,-0.500445703,0.428789531,-0.050939297,0.817905391,-0.127642656,0.161385156,0.766631559,0.011915476,0.097951692
0.009014063,0.443014688,0.071008203,-0.415545703,0.356429531,-0.062719297,0.676525391,-0.105122656,0.194305156,0.841289829,0.013846904,0.143127047
0.008334063,0.399694688,0.064718203,-0.457995703,0.320249531,-0.056829297,0.605835391,-0.116382656,0.144925156,0.802929239,0.012604675,0.1239802
0.006974063,0.486334688,0.052138203,-0.373095703,0.392609531,-0.068609297,0.747215391,-0.093862656,0.177845156,0.570305157,0.003529901,0.06614706
0.007144063,0.388864688,0.066290703,-0.404933203,0.365474531,-0.070081797,0.800232891,-0.113567656,0.157270156,0.749591195,0.013785646,0.115632877
0.008504063,0.475504688,0.053710703,-0.489833203,0.293114531,-0.058301797,0.658852891,-0.091047656,0.190190156,0.645400898,0.006152671,0.083600699
0.009184063,0.432184688,0.060000703,-0.362483203,0.329294531,-0.064191797,0.588162891,-0.124827656,0.140810156,0.749528049,0.004671755,0.100134594
0.007824063,0.518824688,0.072580703,-0.447383203,0.401654531,-0.052411797,0.729542891,-0.102307656,0.173730156,0.960657868,0.013763755,0.176178749
0.007484063,0.410524688,0.050565703,-0.383708203,0.347384531,-0.049466797,0.835577891,-0.096677656,0.149040156,0.755665687,0.00404794,0.094491809
0.008844063,0.497164688,0.063145703,-0.468608203,0.419744531,-0.061246797,0.694197891,-0.119197656,0.181960156,0.774562545,0.006004715,0.113290616
0.008164063,0.367204688,0.069435703,-0.341258203,0.383564531,-0.055356797,0.623507891,-0.107937656,0.132580156,0.878017905,0.02200399,0.144364147
0.006804063,0.453844688,0.056855703,-0.426158203,0.311204531,-0.067136797,0.764887891,-0.130457656,0.165500156,0.708446254,0.003492057,0.102585228
0.006719063,0.361789688,0.054496953,-0.463301953,0.342862031,-0.060510547,0.650016641,-0.120605156,0.171672656,0.665897641,0.006038137,0.081174555
0.008079063,0.448429688,0.067076953,-0.378401953,0.415222031,-0.048730547,0.791396641,-0.098085156,0.138752656,0.896517061,0.011911542,0.143038208
0.008759063,0.405109688,0.073366953,-0.505751953,0.379042031,-0.066400547,0.720706641,-0.131865156,0.188132656,0.829829104,0.0222807,0.147322945
0.007399063,0.491749688,0.060786953,-0.420851953,0.306682031,-0.054620547,0.579326641,-0.109345156,0.155212656,0.809758554,0.004319819,0.123012015
0.007739063,0.426769688,0.063931953,-0.442076953,0.397132031,-0.057565547,0.685361641,-0.092455156,0.179902656,0.738183166,0.006742544,0.101205931
0.009099063,0.513409688,0.051351953,-0.357176953,0.324772031,-0.069345547,0.826741641,-0.114975156,0.146982656,0.669671368,0.008323688,0.091742354
0.008419063,0.383449688,0.057641953,-0.484526953,0.360952031,-0.051675547,0.756051641,-0.103715156,0.196362656,0.76293012,0.006887417,0.098495185
0.007059063,0.470089688,0.070221953,-0.399626953,0.433312031,-0.063455547,0.614671641,-0.126235156,0.163442656,0.818771946,0.010472725,0.134645748
0.006889063,0.394279688,0.062359453,-0.346564453,0.406177031,-0.061983047,0.667689141,-0.106530156,0.175787656,0.731246519,0.00920156,0.098240544
0.008249063,0.480919688,0.074939453,-0.431464453,0.333817031,-0.050203047,0.809069141,-0.129050156,0.142867656,1.073774086,0.029497177,0.231202036
0.008929063,0.350959688,0.068649453,-0.389014453,0.297637031,-0.067873047,0.738379141,-0.095270156,0.192247656,0.72993291,0.017473816,0.108403765
0.007569063,0.437599688,0.056069453,-0.473914453,0.369997031,-0.056093047,0.596999141,-0.117790156,0.159327656,0.718982171,0.0039613,0.092887407
0.007229063,0.372619688,0.071794453,-0.367789453,0.315727031,-0.053148047,0.703034141,-0.134680156,0.167557656,1.029138861,0.033149502,0.207953716
0.008589063,0.459259688,0.059214453,-0.452689453,0.388087031,-0.064928047,0.844414141,-0.112160156,0.134637656,0.732459831,0.003583714,0.0964684
0.007909063,0.415939688,0.052924453,-0.410239453,0.424267031,-0.047258047,0.773724141,-0.123420156,0.184017656,0.785463417,0.003817748,0.09409201
0.006549063,0.502579688,0.065504453,-0.495139453,0.351907031,-0.059038047,0.632344141,-0.100900156,0.151097656,0.783229745,0.008411248,0.135284107
0.006527813,0.398340938,0.053121016,-0.430137891,0.373388906,-0.063639609,0.820114453,-0.108993281,0.195848281,0.653345261,0.00224244,0.077171143
0.007887813,0.484980938,0.065701016,-0.345237891,0.301028906,-0.051859609,0.678734453,-0.131513281,0.162928281,1.00867663,0.01251154,0.184823756
0.008567813,0.355020938,0.071991016,-0.472587891,0.337208906,-0.069529609,0.608044453,-0.097733281,0.179388281,0.702156543,0.019774205,0.103312885
0.007207813,0.441660938,0.059411016,-0.387687891,0.409568906,-0.057749609,0.749424453,-0.120253281,0.146468281,0.782948363,0.004037555,0.106545358
0.007547813,0.376680938,0.068846016,-0.451362891,0.355298906,-0.054804609,0.784769453,-0.125883281,0.187618281,0.925909074,0.025140543,0.167204825
0.008907813,0.463320938,0.056266016,-0.366462891,0.427658906,-0.066584609,0.643389453,-0.103363281,0.154698281,0.608714055,0.003187188,0.063378381
0.008227813,0.420000938,0.062556016,-0.493812891,0.391478906,-0.048914609,0.572699453,-0.114623281,0.171158281,0.806685614,0.008209281,0.115004968
0.006867813,0.506640938,0.075136016,-0.408912891,0.319118906,-0.060694609,0.714079453,-0.092103281,0.138238281,0.906157471,0.016652157,0.176092436
0.007037813,0.365850938,0.057838516,-0.377075391,0.291983906,-0.059222109,0.837786953,-0.117438281,0.183503281,0.78164772,0.011226341,0.11730558
0.008397813,0.452490938,0.070418516,-0.461975391,0.364343906,-0.047442109,0.696406953,-0.094918281,0.150583281,0.921903098,0.016804737,0.164058219
0.009077813,0.409170938,0.064128516,-0.419525391,0.400523906,-0.065112109,0.625716953,-0.128698281,0.167043281,0.745369214,0.008205517,0.101392998
0.007717813,0.495810938,0.051548516,-0.504425391,0.328163906,-0.053332109,0.767096953,-0.106178281,0.134123281,0.741539333,0.009072079,0.107342217
0.007377813,0.430830938,0.073563516,-0.355850391,0.418613906,-0.056277109,0.802441953,-0.100548281,0.191733281,0.887632485,0.020163215,0.156196563
0.008737813,0.517470938,0.060983516,-0.440750391,0.346253906,-0.068057109,0.661061953,-0.123068281,0.158813281,0.757948918,0.005625641,0.114346467
0.008057813,0.387510938,0.054693516,-0.398300391,0.310073906,-0.050387109,0.590371953,-0.111808281,0.175273281,0.768071783,0.0058531,0.099564371
0.006697813,0.474150938,0.067273516,-0.483200391,0.382433906,-0.062167109,0.731751953,-0.134328281,0.142353281,0.844731166,0.012155587,0.152337188
0.006782813,0.382095938,0.069632266,-0.488506641,0.414091406,-0.068793359,0.687570703,-0.121660781,0.144410781,0.713483045,0.016687975,0.104787896
0.008142813,0.468735938,0.057052266,-0.403606641,0.341731406,-0.057013359,0.828950703,-0.099140781,0.177330781,0.798314077,0.00381456,0.112159058
0.008822813,0.425415938,0.050762266,-0.446056641,0.305551406,-0.062903359,0.758260703,-0.132920781,0.160870781,0.699737245,0.005062996,0.087206786
0.007462813,0.512055938,0.063342266,-0.361156641,0.377911406,-0.051123359,0.616880703,-0.110400781,0.193790781,0.921414162,0.00492641,0.145717927
0.007802813,0.403755938,0.060197266,-0.467281641,0.323641406,-0.048178359,0.652225703,-0.093510781,0.136180781,0.802579848,0.008153333,0.114845213
0.009162813,0.490395938,0.072777266,-0.382381641,0.396001406,-0.059958359,0.793605703,-0.116030781,0.169100781,0.948879584,0.01589133,0.173517182
0.008482813,0.360435938,0.066487266,-0.424831641,0.432181406,-0.054068359,0.722915703,-0.104770781,0.152640781,0.791670237,0.017306286,0.109620821
0.007122813,0.447075938,0.053907266,-0.339931641,0.359821406,-0.065848359,0.581535703,-0.127290781,0.185560781,0.67222746,0.002911665,0.085011155
0.006952813,0.414585938,0.064914766,-0.392994141,0.332686406,-0.067320859,0.705243203,-0.101955781,0.132065781,0.715964536,0.008721454,0.10588391
0.008312813,0.501225938,0.052334766,-0.477894141,0.405046406,-0.055540859,0.846623203,-0.124475781,0.164985781,0.747592459,0.009001039,0.101998192
0.008992813,0.371265938,0.058624766,-0.350544141,0.368866406,-0.061430859,0.775933203,-0.090695781,0.148525781,0.695603728,0.007858414,0.083515805
0.007632813,0.457905938,0.071204766,-0.435444141,0.296506406,-0.049650859,0.634553203,-0.113215781,0.181445781,0.961236665,0.019706196,0.186463913
0.007292813,0.349605938,0.055479766,-0.414219141,0.386956406,-0.052595859,0.669898203,-0.130105781,0.140295781,0.763560703,0.010655801,0.099540413
0.008652813,0.436245938,0.068059766,-0.499119141,0.314596406,-0.064375859,0.811278203,-0.107585781,0.173215781,0.810619526,0.012198772,0.138278374
0.007972813,0.392925938,0.074349766,-0.371769141,0.350776406,-0.058485859,0.740588203,-0.118845781,0.156755781,0.948053944,0.029450222,0.183767774
0.006612813,0.479565938,0.061769766,-0.456669141,0.423136406,-0.070265859,0.599208203,-0.096325781,0.189675781,0.599278785,0.002820425,0.076173615
0.006570313,0.352313438,0.062949141,-0.358503516,0.307812656,-0.049282734,0.745006328,-0.125179531,0.159842031,0.973441175,0.023106764,0.173852862
0.007930313,0.438953438,0.050369141,-0.443403516,0.380172656,-0.061062734,0.603626328,-0.102659531,0.192762031,0.591031695,0.004397609,0.062487653
0.008610313,0.395633438,0.056659141,-0.400953516,0.416352656,-0.055172734,0.674316328,-0.113919531,0.143382031,0.719386034,0.004629843,0.08150074
0.007250313,0.482273438,0.069239141,-0.485853516,0.343992656,-0.066952734,0.815696328,-0.091399531,0.176302031,0.776185675,0.009237624,0.135571687
0.007590313,0.417293438,0.053514141,-0.379728516,0.398262656,-0.069897734,0.709661328,-0.108289531,0.151612031,0.572955571,0.002069037,0.057402396
0.008950313,0.503933438,0.066094141,-0.464628516,0.325902656,-0.058117734,0.568281328,-0.130809531,0.184532031,0.921403074,0.005768038,0.151363214
0.008270313,0.373973438,0.072384141,-0.422178516,0.289722656,-0.064007734,0.638971328,-0.097029531,0.135152031,0.744892483,0.019260969,0.116186884
0.006910313,0.460613438,0.059804141,-0.507078516,0.362082656,-0.052227734,0.780351328,-0.119549531,0.168072031,0.83620315,0.008541781,0.134885815
0.007080313,0.406463438,0.070811641,-0.454016016,0.389217656,-0.050755234,0.762678828,-0.099844531,0.155727031,0.88356296,0.021677994,0.153803833
0.008440313,0.493103438,0.058231641,-0.369116016,0.316857656,-0.062535234,0.621298828,-0.122364531,0.188647031,0.766012428,0.004314156,0.109280052
0.009120313,0.363143438,0.051941641,-0.496466016,0.353037656,-0.056645234,0.691988828,-0.111104531,0.139267031,0.663081751,0.004098502,0.067327216
0.007760313,0.449783438,0.064521641,-0.411566016,0.425397656,-0.068425234,0.833368828,-0.133624531,0.172187031,0.784649437,0.006361745,0.115671097
0.007420313,0.384803438,0.061376641,-0.432791016,0.334947656,-0.065480234,0.727333828,-0.116734531,0.163957031,0.718142452,0.009449458,0.102072433
0.008780313,0.471443438,0.073956641,-0.347891016,0.407307656,-0.053700234,0.585953828,-0.094214531,0.196877031,0.89298763,0.015453727,0.153937159
0.008100313,0.428123438,0.067666641,-0.475241016,0.371127656,-0.059590234,0.656643828,-0.127994531,0.147497031,0.841341858,0.014136533,0.141035297
0.006740313,0.514763438,0.055086641,-0.390341016,0.298767656,-0.047810234,0.798023828,-0.105474531,0.180417031,0.908867329,0.006044196,0.144210091
0.006655313,0.422708438,0.059017891,-0.416872266,0.348515156,-0.054436484,0.612462578,-0.095622031,0.174244531,0.733210709,0.004544309,0.099914033
0.008015313,0.509348438,0.071597891,-0.501772266,0.420875156,-0.066216484,0.753842578,-0.118142031,0.141324531,0.828058568,0.009882849,0.14201321
0.008695313,0.379388438,0.065307891,-0.374422266,0.384695156,-0.048546484,0.824532578,-0.106882031,0.190704531,0.911396918,0.018699043,0.146730429
0.007335313,0.466028438,0.052727891,-0.459322266,0.312335156,-0.060326484,0.683152578,-0.129402031,0.157784531,0.711285521,0.005624525,0.098724849
0.007675313,0.357728438,0.074742891,-0.395647266,0.366605156,-0.063271484,0.577117578,-0.123772031,0.166014531,0.882523835,0.028589427,0.159708679
